oper_num,oper_nm,apprvl_dt,sign_dt,cntry_cd,cntry_nm,publc_sts_nm,sector_cd,sector_nm,subsector_cd,subsector_nm,oper_typ_cd,opertyp_nm,objtv,orig_apprvd_useq_amnt,totl_cost_orig,loc_cntrprt,lending_typ_nm,modality_cd,modality_nm,facility_typ_cd,facility_typ_nm,envmntl_clssfctn_cd,envmntl_clssfctn_nm,lending_instrmnt_cd,lending_instrmnt_nm,lending_typ_cd,sts_cd
AR-L1032,Programa de Gestión de la Sanidad y Calidad Agroalimentaria (CLIPP),2008-01-09T00:00,2008-04-17T00:00,AR,Argentina,Cerrado,AG,AGRICULTURA Y DESARROLLO RURAL,AG-SAN,SALUD AGROPECUARIA E INOCUIDAD DE LOS ALIMENTOS,LON,Operación de Préstamo,"El Programa tendrá cinco componentes: i) sanidad animal, para fortalecer los servicios permanentes de vigilancia epidemiológica, análisis de riesgos, trazabilidad y emergencia sanitaria, cuarentena animal, servicio de laboratorios de sanidad animal; ii) sanidad vegetal, incluye los servicios permanentes de vigilancia fitosanitaria, monitoreo y análisis de riesgo de plagas, cuarentena fitosanitaria y laboratorios fitosanitarios; iii) inocuidad de los alimentos, comprende la certificación, calidad agroalimentaria, fiscalización de productos de origen vegetal y fiscalización de productos de origen animal incluyendo los productos de la pesca y la acuicultura; iv) gestión institucional, para asegurar la calidad contínua del servicio sanitario siguiendo la orientación de los organismos de referencia y la experiencia propia que ha desarrollado el SENASA como la entidad nacional de sanidad y calidad agroalimentaria; y v) integración sanitaria regional.",100000000.000,143000000.00,43000000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,B,"Es probable que cause impactos principalmente locales y ambientales negativos de corto plazo, para lo cual están disponibles  medidas de mitigación efectivas.",INV,Préstamo de Inversión,SG,EXITED
AR-L1033,Prog. Acceso al Crédito y Competitividad para MiPyMEs,2007-08-01T00:00,2007-11-06T00:00,AR,Argentina,Cerrado,FM,MERCADOS FINANCIEROS,FM-BNK,DESARROLLO DEL MERCADO BANCARIO,LON,Operación de Préstamo,"El fin de la Operación es contribuir a la mejora de la competitividad y al incremento de la generación de valor agregado local por parte de las MiPyMEs argentinas, mediante la promoción del acceso al crédito para inversión de mediano y largo plazo y a servicios externos profesionalizados de asistencia técnica. Asimismo el Programa tendrá como objetivo rediseñar y fortalecer una red de instituciones locales de promoción de las MiPyMEs.",50000000.000,74000000.00,24000000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,B13,Directiva B.13 no categorizada,INV,Préstamo de Inversión,SG,EXITED
AR-L1034,FEP:AR-L1031 Programa de Agua Potable y Saneamiento,2006-09-25T00:00,2006-12-28T00:00,AR,Argentina,Cerrado,AS,AGUA Y SANEAMIENTO,AS,AGUA Y SANEAMIENTO,LON,Operación de Préstamo,Apoyar la preparación del programa AR-L1031,180000.000,180000.00,0.00,SG,PPE,PPE (Project Preparation Execution),NULL,NULL,NULL,NULL,INV,Préstamo de Inversión,SG,EXITED
AR-L1035,Programa Multisectorial de Preinversión III (CCLIP),2007-09-12T00:00,2007-11-06T00:00,AR,Argentina,Cerrado,RM,REFORMA/MODERNIZACIÓN DEL ESTADO,RM-PUB,REFORMA Y APOYO AL SECTOR PUBLICO,LON,Operación de Préstamo,"El Programa tendrá como objetivo general aumentar la porductividad de la inversión pública nacional y provincial para contriuir al desarrollo económico y social del país, mediante la elaboración de estudiois generales y específicos de preinversión, contribuyendo a optimizar la eficiencia y la productividad del capital social básico y la infraestructura, las vinculaciones científicas y tecnolígicas, el desarrollo exportador, la competitividad internacional del pais a mediano y largo plazo, la infraestructura energética y de servicios, el desarrollo regional, local y sectorial y el aprovechamiento de los recursos inexplotados o subexplotados que coadyuven a tal objetivo respetando los parámetros de un desarrollo ambiental sustentable.",20000000.000,25000000.00,5000000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,INV,Préstamo de Inversión,SG,EXITED
AR-L1036,Multifase Desarrollo Infraestructura: Apoyo Producción de Entre Rios,2007-11-14T00:00,2008-04-17T00:00,AR,Argentina,Cerrado,PS,EMPRESAS PRIV Y DESARROLLO DE PYME,PS,EMPRESAS PRIV Y DESARROLLO DE PYME,LON,Operación de Préstamo,"Contribuir al desarrollo e incrementar la competitividad de la economía de la Provincia de Entre Ríos.El Gobierno de Entre Ríos (GdER) identificó 4 (cuatro) subsectores de intervención: (i) el sector vial, con el mejoramiento y pavimentación de 200km de tramos de carreteras; (ii) el sector eléctrico, con la construcción de la Estación Transformadora ""Gran Paraná"" de 500 / 132 kV, del denominado ""Cierre Norte"" del Sistema de transmisión de 132 kV, y obras complementarias; (iii) el sector portuario-fluvial, con la elaboración de un Plan Maestro del Sistema de Puertos de la provincia, incluyendo un programa de inversiones y un plan de negocios para viabilizar los proyectos portuarios prioritarios; y (iv) el sector productivo, a través del fortalecimiento de las cadenas de valor.",100000000.000,125000000.00,25000000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,B,"Es probable que cause impactos principalmente locales y ambientales negativos de corto plazo, para lo cual están disponibles  medidas de mitigación efectivas.",INV,Préstamo de Inversión,SG,EXITED
AR-L1037,FEP: AR-L1033 Crédito y Competitividad para PYMES,2006-11-02T00:00,2006-12-14T00:00,AR,Argentina,Cancelado,PS,EMPRESAS PRIV Y DESARROLLO DE PYME,PS-PYM,PYMES PEQUEñA Y MEDIANA EMPRESA,LON,Operación de Préstamo,"El objetivo de la FAPEP es realizar actividades necesarias para continuar con la preparación del Programa AR-L1033 (Crédito y Competitividad para PYMES), así como la ejecución de actividades iniciales que sean necesarias para asegurar su correcta ejecución y el cumplimiento de las condiciones previas a sus desembolsos, de tal forma que se mitiguen los riesgos del Programa y se asegure el inicio oportuno de su ejecución.",1500000.000,1500000.00,0.00,SG,PPE,PPE (Project Preparation Execution),NULL,NULL,B,"Es probable que cause impactos principalmente locales y ambientales negativos de corto plazo, para lo cual están disponibles  medidas de mitigación efectivas.",INV,Préstamo de Inversión,SG,EXITED
AR-L1038,Programa de Apoyo a la Política de Mejoramiento de la Equidad Educativa,2008-03-11T00:00,2008-04-17T00:00,AR,Argentina,Cerrado,ED,EDUCACION,ED,EDUCACION,LON,Operación de Préstamo,"Apoyar la implementación de las Leyes de Educación Nacional y de Financiamiento Educativo. Dichas leyes establecen las líneas estratégicas sectoriales en las cuales se enmarcará el desarrollo educativo del país en los próximos años. Entre los objetivos específicos se destacan: (i) el mejoramiento de la calidad; (ii) el alcance de mayores niveles de equidad en el sistema; (iii) la expansión de cobertura inicial y secundaria, y de la jornada extendida en el nivel primario; (iv) la garantía de la permanencia y el egreso en los diferentes niveles del sistema educativo; y (v) el desarrollo de competencias y mejora de los aprendizajes mediante el uso de las nuevas tecnologías de información y comunicación. Las intervenciones especificas incluyen becas, textos y material educativo y proyectos complementarios en las escuelas que atienden a población de bajos recursos; el financiamiento de infraestructura, dotación y equipamiento de escuelas; así como también la reparación de escuelas existentes.",630000000.000,700000000.00,70000000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,B13,Directiva B.13 no categorizada,INV,Préstamo de Inversión,SG,EXITED
AR-L1043,Programa de Jornada Escolar Extendida de la Provincia de Río Negro,2008-06-18T00:00,2009-01-15T00:00,AR,Argentina,Cerrado,ED,EDUCACION,ED-PRI,EDUCACION PRIMARIA,LON,Operación de Préstamo,Mejorar la calidad y la equidad de la educación básica en la Provincia de Río Negro mediante la expansión de la jornada extendida.,58500000.000,65000000.00,6500000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,INV,Préstamo de Inversión,SG,EXITED
AR-L1044,FAPEP:AR-L10145 Programa de Infraestructura Vial Productiva,2007-06-05T00:00,2007-08-27T00:00,AR,Argentina,Cerrado,TR,TRANSPORTE,TR,TRANSPORTE,LON,Operación de Préstamo,NULL,1500000.000,1500000.00,0.00,SG,PPE,PPE (Project Preparation Execution),NULL,NULL,B13,Directiva B.13 no categorizada,INV,Préstamo de Inversión,SG,EXITED
AR-L1045,Primer Programa de Infraestructura Vial Productiva,2009-09-16T00:00,2010-03-29T00:00,AR,Argentina,Cerrado,TR,TRANSPORTE,TR,TRANSPORTE,LON,Operación de Préstamo,"Los objetivos principales son: fortalecer las redes viales provinciales, vincular áreas productivas locales con la red nacional para facilitar el acceso a los centros de consumo, favorecer el intercambio regional, apuntalar el crecimiento económico, consolidar la reactivación del sector productivo, contribuir a resolver los problemas de pobreza y desempleo, y fortalecer las instituciones provinciales encargadas del sistema vial.",120000000.000,150000000.00,30000000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,B,"Es probable que cause impactos principalmente locales y ambientales negativos de corto plazo, para lo cual están disponibles  medidas de mitigación efectivas.",INV,Préstamo de Inversión,SG,EXITED
AR-L1046,FPE: AR-L1013 Programa de Competitividad del Norte Grande,2007-02-28T00:00,2007-05-09T00:00,AR,Argentina,Cerrado,PS,EMPRESAS PRIV Y DESARROLLO DE PYME,PS-EMP,"DESARROLLO, AGRUPACIONES E INNOVACIÓN EMPRESARIALES",LON,Operación de Préstamo,El objetivo de este financiamiento es apoyar a la Subsecretaría de Coordinación Económica para: (i) llevar a cabo actividades necesarias para culminar la preparación y puesta en marcha del Programa de Apoyo a la Competitividad del Norte Grande (AR- L 1013); y (ii) Realizar un Ejercicio Piloto en dos provincias del la Región del Norte Grande.,750000.000,750000.00,0.00,SG,PPE,PPE (Project Preparation Execution),NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,INV,Préstamo de Inversión,SG,EXITED
AR-L1063,Proyecto de Integración de Pequeños Productores a la Cadena Vitivinícola,2008-12-10T00:00,2009-03-31T00:00,AR,Argentina,Cerrado,AG,AGRICULTURA Y DESARROLLO RURAL,AG-AGB,AGROINDUSTRIA,LON,Operación de Préstamo,Mejorar la rentabilidad y estabilidad de los ingresos de los pequeños productores primarios que participan en la cadena vitivinícola. El propósito es lograr una mayor integración de los participantes en la cadena vitivinícola.,50000000.000,75000000.00,25000000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,B,"Es probable que cause impactos principalmente locales y ambientales negativos de corto plazo, para lo cual están disponibles  medidas de mitigación efectivas.",INV,Préstamo de Inversión,SG,EXITED
AR-L1064,Fortalecimiento del Sistema de Innovación Agropecuaria,2010-09-21T00:00,2011-03-26T00:00,AR,Argentina,Cerrado,AG,AGRICULTURA Y DESARROLLO RURAL,AG-RES,INVESTIGACIÓN E INNOVACIÓN AGROPECUARIAS,LON,Operación de Préstamo,El objetivo del Programa es el de contribuir a mejorar la competitividad del sector agroalimentario. El propósito es fortalecer las capacidades del sistema de innovación agropecuario para la generación y transferencia de nuevas tecnologías.,170000000.000,213000000.00,43000000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,B,"Es probable que cause impactos principalmente locales y ambientales negativos de corto plazo, para lo cual están disponibles  medidas de mitigación efectivas.",INV,Préstamo de Inversión,SG,EXITED
AR-L1067,Programa de Sustentabilidad y Competitividad Forestal,2012-11-28T00:00,2013-05-16T00:00,AR,Argentina,Cerrado,PA,MEDIO AMBIENTE Y DESASTRES NATURALE,PA-FOR,ORDENACIÓN DE RECURSOS FORESTALES,LON,Operación de Préstamo,"El objetivo del proyecto es contribuir al manejo sustentable y competitividad de las plantaciones forestales, aumentando la calidad de losproductos, tanto en la producción primaria como en la primera transformación, diversificando la base productiva, y mejorando el acceso a lascadenas productivas y los mercados para las MiPyMEs.",60000000.000,74800000.00,14800000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,B,"Es probable que cause impactos principalmente locales y ambientales negativos de corto plazo, para lo cual están disponibles  medidas de mitigación efectivas.",INV,Préstamo de Inversión,SG,EXITED
AR-L1068,"Programa de Desarrollo Rural y Agricultura Familiar, PRODAF",2012-06-21T00:00,2013-01-30T00:00,AR,Argentina,Cerrado,AG,AGRICULTURA Y DESARROLLO RURAL,AG-DEV,DESARROLLO AGROPECUARIO SOSTENIBLE,LON,Operación de Préstamo,"El objetivo es contribuir a los ingresos de productores agropecuarios de la Agricultura Familiar, mediante el aumento de la productividad.",30000000.000,41000000.00,11000000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,B,"Es probable que cause impactos principalmente locales y ambientales negativos de corto plazo, para lo cual están disponibles  medidas de mitigación efectivas.",INV,Préstamo de Inversión,SG,EXITED
AR-L1071,Desarrollo de Corredores Turísticos,2011-11-02T00:00,2012-10-30T00:00,AR,Argentina,Implementación,TU,TURISMO SOSTENIBLE,TU-DES,DESARROLLO DE DESTINOS TURÍSTICOS Y GESTIÓN DE PRODUCTOS,LON,Operación de Préstamo,"El objetivo del programa es el incremento del gasto turístico, mejorando el aprovechamiento turístico espacial y temporal de áreas protegidas y sus destinos asociados.",80000000.000,105000000.00,25000000.00,SG,GOM,GOM (Operación Global de Obras Múltiples),NULL,NULL,B,"Es probable que cause impactos principalmente locales y ambientales negativos de corto plazo, para lo cual están disponibles  medidas de mitigación efectivas.",INV,Préstamo de Inversión,SG,ACTIVE
AR-L1073,CCLIP: Programa de Innovación tecnológica,2009-09-02T00:00,2010-03-08T00:00,AR,Argentina,Cerrado,ST,CIENCIA Y TECNOLOGIA,ST-RDI,FINANCIAMIENTO DE LA INVESTIGACIÓN Y EL DESARROLLO Y LA INNOVACIÓN,LON,Operación de Préstamo,"Contribuir a la mejora de la competitividad de las empresas y de las condiciones de vida de la población mediante el desarrollo científico, tecnológico y de innovación del país.",100000000.000,125700000.00,25700000.00,SG,PDL,PDL (Performance Driven Loan),NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,INV,Préstamo de Inversión,SG,EXITED
AR-L1074,Programa de Seguridad Ciudadana e Inclusión,2009-10-21T00:00,2010-06-30T00:00,AR,Argentina,Cerrado,IS,INVERSIONES SOCIALES,IS-SEC,SEGURIDAD CUIDADANA,LON,Operación de Préstamo,"Asistir a la implementación de un Programa innovador en materia de Seguridad Ciudadana, con un criterio multifocal, basado en la inclusión como eje para la disminución de la conflictividad social en la Provincia de Buenos Aires. Este abordaje apunta a los conglomerados marginales donde se encuentra la población más vulnerable.",25000000.000,36600000.00,11600000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,INV,Préstamo de Inversión,SG,EXITED
AR-L1078,"Fortalecimiento del Ministerio de R. E., Comercio Internacional y Culto II",2011-04-26T00:00,2012-11-29T00:00,AR,Argentina,Cerrado,RM,REFORMA/MODERNIZACIÓN DEL ESTADO,RM-PUB,REFORMA Y APOYO AL SECTOR PUBLICO,LON,Operación de Préstamo,"El objetivo del programa es fortalecer el desempeño institucional del Ministerio de Relaciones Exteriores, Comercio Internacional y Culto (MRECIC) en las áreas de gestión operativa, promoción comercial y atracción de inversiones, a fin de contribuir a una mayor participación de las Pequeñas y Medianas Empresas (PyMES) en las actividades de comercio internacional.",3000000.000,3900000.00,900000.00,SG,ESP,ESP (Operación de inversión específica),NULL,NULL,C,Probablemente cause un mínimo o ningún impacto ambiental negativo y social asociado,INV,Préstamo de Inversión,SG,EXITED
